NombrePlan,ModalidadAtencion,TipoPlan,AmplitudCobertura,PrestacionesRestringidas,Comercializacion,ValorPlan,Copago,Modalidad,GrupoSocioeconomico,GrupoObjetivo,RegionComercializacion,FechaInicioPlan,FechaInfo,CodigoPlan,CodigoIsapre,LineaPlan,Ajusteanual,ModalidadTope,Topeanual,Cobertura parto,Cobertura honorarios,Cobertura copago,ValorCLP,%Cotizacion,Sobre7,ano_mes_inicio,tipo_valor
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,1.88,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-1546077,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,69560.0,0.06956,False,2001-10,económico
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.65,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-1665658,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,246050.0,0.24605,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,7.51,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-1671676,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,277870.0,0.27787,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.09,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-1821457,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,151330.0,0.15133,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.81,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-1821464,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,177970.0,0.17797,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.79,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-1821466,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,251230.0,0.25123,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.71,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-2041445,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,137270.0,0.13727,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,1.05,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-2072272,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,38850.0,0.03885,False,2001-10,económico
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.36,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-3367448,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,161320.0,0.16132,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.81,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-3420654,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,177970.0,0.17797,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,1.69,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-3518845,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,62530.0,0.06253,False,2001-10,económico
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,9.26,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-3591106,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,342620.0,0.34262,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.73,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-3665581,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,138010.0,0.13801,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.34,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-3692433,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,234580.0,0.23458,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.81,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-3851064,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,140970.0,0.14097,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,5.05,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-3902919,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,186850.0,0.18685,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,7.6,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-4209716,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,281200.0,0.2812,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,5.26,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-4408514,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,194620.0,0.19462,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.85,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-4599837,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,142450.0,0.14245,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,5.92,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-4677051,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,219040.0,0.21904,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,5.06,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-6468212,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,187220.0,0.18722,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,7.83,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-6528189,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,289710.0,0.28971,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.91,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-6627202,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,181670.0,0.18167,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.13,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-6634687,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,115810.0,0.11581,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.41,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-6635043,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,163170.0,0.16317,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.51,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-6635543,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,240870.0,0.24087,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.25,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-6636072,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,157250.0,0.15725,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,7.95,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-6782265,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,294150.0,0.29415,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.56,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-6921734,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,168720.0,0.16872,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.43,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-6921739,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,237910.0,0.23791,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,5.99,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-7006370,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,221630.0,0.22163,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,1.95,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-7006466,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,72150.0,0.07215,True,2001-10,económico
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,9.55,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-7006467,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,353350.0,0.35335,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.26,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-7006468,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,231620.0,0.23162,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.43,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-7006471,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,126910.0,0.12691,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.69,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-7006497,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,173530.0,0.17353,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.97,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-7006501,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,183890.0,0.18389,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.43,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-7022415,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,126910.0,0.12691,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,6.07,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-7023086,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,224590.0,0.22459,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,5.61,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-7040691,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,207570.0,0.20757,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,7.02,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-7040698,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,259739.99999999997,0.25973999999999997,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,4.92,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-71306417,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,182040.0,0.18204,True,2001-10,caro
CGE EMPLEADOS ACTIVOS,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,3.77,NO TIENE COPAGO FIJO,PESOS,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2001-10-01,2020-07-01,GD/28-71306423,107,CONTINUO,4.5,SIN TOPE,0.0,True,True,False,139490.0,0.13949,True,2001-10,caro
ASMAR 140 - CONSALUD,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,0.9,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2006-09-01,2020-07-01,63-ASM4,107,EMPRESAS,0.0,UF,5000.0,True,True,False,33300.0,0.0333,False,2006-09,económico
ASMAR 130 - CONSALUD,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,0.83,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2006-09-01,2020-07-01,63-ASM3,107,EMPRESAS,0.0,UF,5000.0,True,True,False,30710.0,0.03071,False,2006-09,económico
ASMAR 120 - CONSALUD,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,0.72,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2006-09-01,2020-07-01,63-ASM2,107,EMPRESAS,0.0,UF,5000.0,True,True,False,26640.0,0.02664,False,2006-09,económico
ASMAR 150 - CONSALUD,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,1.02,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2006-09-01,2020-07-01,63-ASM5,107,EMPRESAS,0.0,UF,5000.0,True,True,False,37740.0,0.03774,False,2006-09,económico
ASMAR 110 - CONSALUD,LIBRE ELECCIÓN,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,0.51,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2006-09-01,2020-07-01,63-ASM1,107,EMPRESAS,0.0,UF,5000.0,True,True,False,18870.0,0.01887,False,2006-09,económico
MEDICO FAMILIAR XII - CONSALUD,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,1.56,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2006-09-01,2020-07-01,62-PHU1,107,MEDICO FAMILIAR,0.0,UF,2000.0,True,True,False,57720.0,0.05772,False,2006-09,económico
MEDICO FAMILIAR XIII - CONSALUD,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,1.68,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2006-09-01,2020-07-01,62-PHU2,107,MEDICO FAMILIAR,0.0,UF,2000.0,True,True,False,62160.0,0.06216,False,2006-09,económico
CONAFE - CONSALUD,LIBRE ELECCIÓN,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,0.74,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2006-09-01,2020-07-01,63-CNF1,107,EMPRESAS,0.0,UF,5000.0,True,True,False,27380.0,0.02738,False,2006-09,económico
UNITED PLASTIC CORPORATION III - CONSALUD,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,1.04,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2006-09-01,2020-07-01,63-UPC3,107,EMPRESAS,0.0,UF,5000.0,True,True,False,38480.0,0.03848,False,2006-09,económico
UNITED PLASTIC CORPORATION II - CONSALUD,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,0.68,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2006-09-01,2020-07-01,63-UPC2,107,EMPRESAS,0.0,UF,5000.0,True,True,False,25160.0,0.02516,False,2006-09,económico
UNITED PLASTIC CORPORATION I - CONSALUD,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,0.56,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2006-09-01,2020-07-01,63-UPC1,107,EMPRESAS,0.0,UF,5000.0,True,True,False,20720.000000000004,0.020720000000000002,False,2006-09,económico
VTR GLOBAL VII - CONSALUD,LIBRE ELECCIÓN,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,2.39,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2006-09-01,2020-07-01,63-VTRG7,107,EMPRESAS,0.0,UF,6500.0,True,True,False,88430.0,0.08843,True,2006-09,económico
VTR GLOBAL V - CONSALUD,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,1.35,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2006-09-01,2020-07-01,63-VTRG5,107,EMPRESAS,0.0,UF,5000.0,True,True,False,49950.0,0.04995,False,2006-09,económico
VTR GLOBAL IV - CONSALUD,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,0.96,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2006-09-01,2020-07-01,63-VTRG4,107,EMPRESAS,0.0,UF,5000.0,True,True,False,35520.0,0.03552,False,2006-09,económico
HOSP. CLINICO UC VTR GLOBAL III - CONSALUD,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,0.81,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2006-09-01,2020-07-01,63-VTRG3,107,EMPRESAS,0.0,UF,3000.0,True,True,False,29970.000000000004,0.029970000000000004,False,2006-09,económico
HOSP. UNIV. DE CHILE VTR GLOBAL I - CONSALUD,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,0.58,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2006-09-01,2020-07-01,63-VTRG1,107,EMPRESAS,0.0,UF,5000.0,True,True,False,21460.0,0.02146,False,2006-09,económico
MUTUAL DE SEGURIDAD C.CH.C. - CONSALUD,LIBRE ELECCIÓN,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,4.19,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2006-10-01,2020-07-01,63-MSC7,107,EMPRESAS,0.0,UF,7000.0,True,True,False,155030.0,0.15503,True,2006-10,caro
MUTUAL DE SEGURIDAD C.CH.C. - CONSALUD,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,2.71,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2006-10-01,2020-07-01,63-MSC26,107,EMPRESAS,0.0,UF,6000.0,True,True,False,100270.0,0.10027,True,2006-10,caro
